종목코드,종목명,업종,현재가,PER,PBR,ROE(%),PEG,배당률(%),시가총액(억),1개월_수익률(%),3개월_수익률(%),5개월_수익률(%)
036030,케이티알파,기타,4820.0,0.0,0.0,0.0,0.0,0.0,23.63,2.66,12.09,-6.23
389650,넥스트바이오메디컬,기타,28750.0,74.29,5.14,6.92,10.74,0.0,23.8,-12.75,-23.84,-54.87
019010,베뉴지,기타,4940.0,2.54,0.51,20.08,0.13,0.0,23.81,9.78,-16.27,0.61
404990,신한서부티엔디리츠,기타,3885.0,9.79,0.86,8.78,1.12,0.0,23.94,-1.52,0.91,-19.73
108860,셀바스AI,기타,8790.0,-39.42,2.15,0.0,0.0,0.0,23.66,-4.25,24.86,-36.12
045390,대아티아이,기타,3305.0,11.4,1.51,13.25,0.86,0.0,23.29,6.96,24.72,-28.15
226320,잇츠한불,기타,10760.0,14.12,0.49,3.47,4.07,0.0,23.6,-1.82,21.72,-4.78
445090,에이직랜드,기타,21750.0,-8.9,4.28,0.0,0.0,0.0,23.76,1.64,4.57,-31.17
254490,미래반도체,기타,16400.0,39.14,2.76,7.05,5.55,0.0,23.68,4.33,-10.87,-26.62
043370,피에이치에이,기타,11150.0,5.06,0.26,5.14,0.98,0.0,23.42,-0.89,4.5,-14.95
030210,다올투자증권,기타,3870.0,6.67,0.4,6.0,1.11,0.0,23.57,-1.53,21.32,-12.24
243070,휴온스,기타,19540.0,5.49,0.61,11.11,0.49,0.0,23.41,-21.37,-22.46,-27.09
389260,대명에너지,기타,13040.0,16.16,1.42,8.79,1.84,0.0,23.36,-2.54,-14.83,-47.31
348950,제이알글로벌리츠,기타,1182.0,14.41,0.2,1.39,10.37,0.0,23.33,0.0,0.0,0.0
065710,서호전기,기타,45500.0,11.3,2.51,22.21,0.51,0.0,23.43,4.72,-3.19,-2.15
025000,KPX케미칼,기타,55900.0,5.3,0.35,6.6,0.8,0.0,23.18,3.14,17.19,5.67
481070,에이유브랜즈,기타,16440.0,26.73,3.4,12.72,2.1,0.0,23.56,-3.97,40.51,-13.15
000680,LS네트웍스,기타,2955.0,-7.3,0.26,0.0,0.0,0.0,23.29,-1.34,11.93,-30.72
008490,서흥,기타,20000.0,5.32,0.46,8.65,0.62,0.0,23.14,-11.5,23.46,-0.25
180400,DXVX,기타,2320.0,-3.95,2.43,0.0,0.0,0.0,22.84,-7.57,15.71,-49.62
100120,뷰웍스,기타,25500.0,11.33,0.92,8.12,1.4,0.0,22.88,-5.56,16.44,-11.15
001470,삼부토건,기타,5820.0,-0.03,-0.02,0.0,0.0,0.0,22.78,0.0,0.0,0.0
044450,KSS해운,기타,9990.0,6.31,0.41,6.5,0.97,0.0,22.55,-1.67,10.26,-22.98
005010,휴스틸,기타,4010.0,-14.96,0.21,0.0,0.0,0.0,22.53,6.79,3.35,-30.26
002320,한진,기타,14570.0,-141.46,0.15,0.0,0.0,0.0,22.61,-3.51,-1.95,-25.28
190510,나무가,기타,15960.0,9.39,1.31,13.95,0.67,0.0,22.48,17.18,34.01,-18.28
092200,디아이씨,기타,5810.0,-21.44,1.59,0.0,0.0,0.0,22.59,-6.59,15.74,-26.92
144510,지씨셀,기타,14280.0,-0.83,1.15,0.0,0.0,0.0,22.56,2.88,8.51,-43.22
462350,이노스페이스,기타,6600.0,-2.05,3.72,0.0,0.0,0.0,22.36,9.63,-15.49,-52.44
000540,흥국화재,기타,3520.0,2.15,0.3,13.95,0.15,0.0,22.61,1.15,17.33,-21.86
215000,골프존,기타,35650.0,8.73,0.49,5.61,1.56,0.0,22.37,0.14,-3.65,-30.1
001460,BYC,기타,35850.0,15.38,0.52,3.38,4.55,0.0,22.39,-5.41,12.91,-31.19
134380,미원화학,기타,10160.0,0.0,0.0,0.0,0.0,0.0,22.34,-4.24,0.89,-20.93
094480,갤럭시아머니트리,기타,5780.0,27.26,1.9,6.97,3.91,0.0,22.67,-7.81,21.3,-33.26
354320,알멕,기타,35750.0,-174.39,1.52,0.0,0.0,0.0,22.85,16.07,24.78,-62.37
023760,한국캐피탈,기타,1411.0,2.22,0.29,13.06,0.17,0.0,22.27,5.3,6.73,-27.79
462860,더즌,기타,3270.0,20.7,3.2,15.46,1.34,0.0,23.47,11.99,65.4,-11.86
001340,PKC,기타,4905.0,21.8,0.97,4.45,4.9,0.0,22.09,-3.25,-18.39,-35.38
000490,대동,기타,7760.0,-12.12,0.43,0.0,0.0,0.0,22.37,0.13,12.14,-23.85
200130,콜마비앤에이치,기타,7750.0,-10.05,0.62,0.0,0.0,0.0,22.3,-17.55,-0.51,-34.6
003650,미창석유,기타,127600.0,4.22,0.52,12.32,0.34,0.0,22.2,-15.78,1.11,5.63
114190,강원에너지,기타,8540.0,-36.5,6.46,0.0,0.0,0.0,22.31,-7.87,14.32,-45.01
003720,삼영,기타,6480.0,16.74,2.5,14.93,1.12,0.0,22.03,-0.92,0.0,-43.65
009680,모토닉,기타,10160.0,10.74,0.46,4.28,2.51,0.0,22.08,0.1,7.4,-8.39
034120,SBS,기타,11870.0,27.41,0.17,0.62,44.21,0.0,22.02,-3.81,10.93,-23.71
064550,바이오니아,기타,8570.0,-78.62,1.05,0.0,0.0,0.0,22.12,3.0,37.78,-21.88
237880,클리오,기타,12270.0,16.34,0.89,5.45,3.0,0.0,22.17,-7.88,35.73,-7.67
125020,티씨머티리얼즈,기타,6330.0,34.03,3.8,11.17,3.05,0.0,22.18,13.24,32.7,-11.96
000050,경방,기타,8050.0,4.66,0.26,5.58,0.84,0.0,22.07,-1.23,6.34,-20.06
005710,대원산업,기타,10900.0,2.84,0.37,13.03,0.22,0.0,21.84,-2.59,8.24,-19.73
475400,씨메스로보틱스,기타,18590.0,-12.92,3.69,0.0,0.0,0.0,21.95,0.11,0.81,-44.17
298830,슈어소프트테크,기타,4120.0,25.28,2.04,8.07,3.13,0.0,22.02,-4.07,1.35,-47.31
028100,동아지질,기타,19200.0,13.73,1.03,7.5,1.83,0.0,21.55,8.72,20.38,6.37
475560,더본코리아,기타,15000.0,-12.72,0.9,0.0,0.0,0.0,22.24,-18.18,6.01,-28.96
032580,피델릭스,기타,6550.0,-97.76,4.55,0.0,0.0,0.0,21.7,65.4,46.21,430.36
064850,에프앤가이드,기타,18880.0,21.8,3.12,14.31,1.52,0.0,21.54,11.32,-26.54,-35.67
018310,삼목에스폼,기타,14520.0,20.86,0.32,1.53,13.63,0.0,21.34,6.69,8.36,-22.72
416180,신성에스티,기타,24100.0,395.08,2.06,0.52,759.77,0.0,21.79,4.78,35.39,-38.52
241520,DSC인베스트먼트,기타,8150.0,12.79,1.67,13.06,0.98,0.0,21.68,-3.32,-3.89,-49.06
900140,엘브이엠씨홀딩스,기타,1116.0,159.43,0.42,0.26,613.19,0.0,21.57,-9.71,-6.92,-33.89
035510,신세계 I&C,기타,15280.0,7.76,0.46,5.93,1.31,0.0,21.36,13.86,20.5,-28.76
243840,신흥에스이씨,기타,5580.0,-43.59,0.71,0.0,0.0,0.0,21.52,10.06,21.17,-47.36
033920,무학,기타,7500.0,4.25,0.33,7.76,0.55,0.0,21.38,-3.85,1.76,-16.2
382900,범한퓨얼셀,기타,24750.0,135.99,1.32,0.97,140.2,0.0,21.68,46.88,14.32,-23.49
307180,아이엘,기타,5820.0,-14.73,9.02,0.0,0.0,0.0,21.48,-2.68,27.63,-4.9
000320,노루홀딩스,기타,16050.0,6.7,0.33,4.93,1.36,0.0,21.33,-5.53,2.43,-29.14
001250,GS글로벌,기타,2565.0,10.64,0.39,3.67,2.9,0.0,21.17,-4.65,3.43,-49.31
000650,천일고속,기타,146900.0,-50.02,14.83,0.0,0.0,0.0,21.0,-2.65,-15.86,-28.69
035150,백산,기타,10570.0,6.65,0.83,12.48,0.53,0.0,20.9,0.09,14.89,-16.18
199430,케이엔알시스템,기타,18750.0,-24.1,9.01,0.0,0.0,0.0,20.99,30.03,73.45,-24.7
314130,지놈앤컴퍼니,기타,4025.0,-23.4,1.68,0.0,0.0,0.0,21.05,-1.23,12.59,-38.17
290690,아리바이오홀딩스,기타,3910.0,-4.13,2.38,0.0,0.0,0.0,20.75,-8.32,-28.39,0.26
088260,이리츠코크렙,기타,3355.0,31.36,1.01,3.22,9.74,0.0,21.25,6.0,-4.55,-37.17
051905,LG생활건강우,기타,99300.0,0.0,0.0,0.0,0.0,0.0,20.82,-9.15,9.24,-12.59
950170,JTC,기타,4270.0,45.43,1.29,2.84,16.0,0.0,20.83,-1.95,-9.44,0.47
049430,코메론,기타,23200.0,9.31,0.83,8.92,1.04,0.0,20.99,10.74,20.46,14.57
036710,심텍홀딩스,기타,3950.0,-5.43,8.14,0.0,0.0,0.0,20.87,-7.28,3.54,5.76
353810,이지바이오,기타,6270.0,7.52,1.94,25.8,0.29,0.0,20.74,-2.49,5.38,-21.43
112290,와이씨켐,기타,10360.0,-6.55,2.35,0.0,0.0,0.0,20.95,0.68,2.78,-11.68
206640,바디텍메드,기타,9380.0,9.27,0.87,9.39,0.99,0.0,20.55,-8.67,-5.82,-21.83
014940,오리엔탈정공,기타,4540.0,10.81,1.65,15.26,0.71,0.0,20.69,-4.92,0.0,-45.76
380540,옵티코어,기타,8450.0,-8.2,8.94,0.0,0.0,0.0,20.67,0.0,0.0,0.0
493280,아이엠바이오로직스,기타,13860.0,0.0,0.0,0.0,0.0,0.0,20.56,-9.41,-31.56,-75.12
013580,계룡건설,기타,23150.0,2.07,0.22,10.63,0.19,0.0,20.68,3.58,24.4,-21.26
061090,세나테크놀로지,기타,37800.0,11.53,1.2,10.41,1.11,0.0,20.67,-9.35,36.71,-14.19
017860,DS단석,기타,11790.0,-17.42,0.77,0.0,0.0,0.0,20.81,0.94,8.76,-52.65
126730,코칩,기타,23300.0,69.55,3.33,4.79,14.52,0.0,20.43,24.4,59.59,20.04
459510,나우로보틱스,기타,15870.0,0.0,0.0,0.0,0.0,0.0,20.6,3.05,20.78,-33.6
099430,바이오플러스,기타,3310.0,13.51,1.17,8.66,1.56,0.0,20.4,-4.2,-15.67,-42.93
065680,우주일렉트로,기타,21950.0,9.45,0.67,7.09,1.33,0.0,20.28,-3.3,-24.05,-45.19
011500,한농화성,기타,13200.0,45.99,1.25,2.72,16.91,0.0,20.64,0.38,2.56,-46.88
036190,금화피에스시,기타,33600.0,6.59,0.52,7.89,0.84,0.0,20.16,-2.47,7.35,-14.83
058970,엠로,기타,16420.0,68.99,2.12,3.07,22.47,0.0,20.3,4.06,4.32,-44.71
314930,바이오다인,기타,6750.0,232.76,4.52,1.94,119.98,0.0,20.09,-8.66,-22.41,-45.08
095500,미래나노텍,기타,6600.0,14.8,0.63,4.26,3.47,0.0,20.47,-5.31,-0.75,-38.38
067080,대화제약,기타,10960.0,123.15,2.59,2.1,58.64,0.0,20.4,3.69,24.97,-27.03
365270,큐라클,기타,9050.0,0.0,0.0,0.0,0.0,0.0,20.05,-17.43,-13.06,-49.07
053300,한국정보인증,기타,5120.0,8.3,1.0,12.05,0.69,0.0,20.26,1.39,23.52,-22.42
004980,성신양회,기타,8190.0,7.96,0.35,4.4,1.81,0.0,20.08,-0.97,7.76,-30.53
000480,CR홀딩스,기타,4305.0,-7.36,0.32,0.0,0.0,0.0,20.19,-5.38,-7.72,-14.58
053030,바이넥스,기타,6170.0,-62.32,1.05,0.0,0.0,0.0,20.17,-12.48,-9.26,-46.99
003555,LG우,기타,66400.0,0.0,0.0,0.0,0.0,0.0,19.99,-5.01,3.27,-5.14
417030,니어스랩,기타,34150.0,-8.24,-0.75,0.0,0.0,0.0,19.73,16.95,19.2,19.2
217730,강스템바이오텍,기타,2120.0,-15.14,2.9,0.0,0.0,0.0,19.94,-9.21,3.92,-47.98
256840,한국비엔씨,기타,2890.0,68.81,0.85,1.24,55.49,0.0,19.77,19.92,19.18,-30.7
377190,디앤디플랫폼리츠,기타,2270.0,32.9,0.55,1.67,19.7,0.0,20.07,3.65,14.82,-32.34
037270,YG PLUS,기타,3095.0,8.77,1.04,11.86,0.74,0.0,19.7,-3.73,-0.48,-39.43
100250,진양홀딩스,기타,3085.0,9.86,0.48,4.87,2.02,0.0,19.71,-3.14,6.93,0.49
005960,동부건설,기타,8660.0,3.85,0.36,9.35,0.41,0.0,19.87,15.78,40.81,-8.17
298000,효성화학,기타,51900.0,0.5,0.53,106.0,0.0,0.0,19.68,-13.79,10.19,-33.29
078150,HB테크놀러지,기타,2080.0,6.8,0.65,9.56,0.71,0.0,19.74,8.28,-5.45,-30.55
117580,대성에너지,기타,7140.0,11.37,0.59,5.19,2.19,0.0,19.64,4.39,9.68,-21.8
039570,HDC랩스,기타,7520.0,15.93,0.65,4.08,3.9,0.0,19.52,0.27,2.17,-10.58
085910,네오티스,기타,14220.0,46.62,3.42,7.34,6.35,0.0,19.62,-14.54,-27.93,-46.74
450950,아스테라시스,기타,5110.0,20.44,4.1,20.06,1.02,0.0,19.23,-4.49,-16.64,-56.44
000390,SP삼화,기타,7130.0,25.28,0.56,2.22,11.39,0.0,19.4,10.71,19.63,-26.8
024060,흥구석유,기타,12710.0,310.0,2.39,0.77,402.6,0.0,19.07,25.47,38.15,-27.25
388050,지투파워,기타,10350.0,34.85,4.6,13.2,2.64,0.0,19.36,5.72,43.75,-29.01
123330,제닉,기타,24350.0,10.27,4.64,45.18,0.23,0.0,19.4,-24.38,5.87,-15.74
080720,한국유니온제약,기타,2410.0,-0.21,-0.25,0.0,0.0,0.0,19.24,0.0,0.0,0.0
126600,BGF에코머티리얼즈,기타,3060.0,13.72,0.46,3.35,4.1,0.0,19.21,8.13,9.09,-26.88
004560,현대비앤지스틸,기타,12790.0,13.1,0.37,2.82,4.65,0.0,19.29,9.32,16.8,-27.94
002420,우양피앤엘,기타,6080.0,-11.97,1.39,0.0,0.0,0.0,18.95,7.42,17.83,8.19
115450,HLB테라퓨틱스,기타,2015.0,-19.38,1.18,0.0,0.0,0.0,19.08,0.75,-2.66,-42.01
339770,교촌에프앤비,기타,3805.0,10.84,1.01,9.32,1.16,0.0,19.01,-0.91,4.39,-14.78
053210,스카이라이프,기타,4015.0,27.5,0.35,1.27,21.65,0.0,19.08,-0.62,-1.11,-19.13
036560,KZ정밀,기타,12200.0,10.01,0.4,4.0,2.5,0.0,19.22,-2.4,9.71,-18.45
013120,동원개발,기타,2085.0,7.24,0.18,2.49,2.91,0.0,18.93,-5.66,-3.25,-27.73
484810,티엑스알로보틱스,기타,12370.0,38.06,5.09,13.37,2.85,0.0,19.11,-19.04,35.93,-32.22
003520,영진약품,기타,1033.0,147.57,2.1,1.42,103.92,0.0,18.89,-10.95,-6.52,-42.35
034810,해성산업,기타,5980.0,-8.45,0.26,0.0,0.0,0.0,18.88,-2.29,-5.53,-28.81
001630,종근당홀딩스,기타,38000.0,4.71,0.28,5.94,0.79,0.0,19.04,-2.81,3.54,-24.3
046120,오르비텍,기타,5580.0,192.41,2.45,1.27,151.5,0.0,18.89,21.3,10.71,-54.11
052330,코텍,기타,10640.0,6.43,0.38,5.91,1.09,0.0,18.9,-9.75,-1.02,-4.49
095570,AJ네트웍스,기타,4160.0,6.62,0.41,6.19,1.07,0.0,18.83,-6.31,5.99,-20.61
304100,솔트룩스,기타,15000.0,-16.95,2.68,0.0,0.0,0.0,18.89,-6.89,27.44,-39.88
003547,대신증권2우B,기타,19640.0,0.0,0.0,0.0,0.0,0.0,18.87,-0.36,4.25,-15.34
102460,이연제약,기타,10130.0,-6.36,0.84,0.0,0.0,0.0,18.83,1.2,3.47,-10.04
016790,현대사료,기타,994.0,43.22,2.45,5.67,7.62,0.0,18.73,0.0,0.0,0.0
452450,피아이이,기타,5280.0,-8.43,3.37,0.0,0.0,0.0,19.02,60.49,53.71,-31.69
194700,노바렉스,기타,10240.0,5.42,0.72,13.28,0.41,0.0,18.69,-11.5,-11.72,-30.86
403850,더핑크퐁컴퍼니,기타,12820.0,8.92,1.0,11.21,0.8,0.0,18.4,7.73,25.81,-26.11
143240,사람인,기타,17290.0,2.2,0.68,30.91,0.07,0.0,18.56,-0.46,16.04,-0.06
260870,SK시그넷,기타,8130.0,-0.49,-1.15,0.0,0.0,0.0,18.52,0.99,19.56,-23.3
016580,환인제약,기타,9940.0,13.6,0.44,3.24,4.2,0.0,18.49,-1.39,7.69,-6.67
192440,슈피겐코리아,기타,29700.0,6.36,0.32,5.03,1.26,0.0,18.46,-1.98,7.03,10.0
042420,네오위즈홀딩스,기타,22600.0,5.73,0.4,6.98,0.82,0.0,18.4,-4.44,17.59,0.44
001130,대한제분,기타,10940.0,-7.32,0.18,0.0,0.0,0.0,18.49,-6.17,2.43,-30.1
051160,지어소프트,기타,12060.0,14.78,1.12,7.58,1.95,0.0,18.66,32.82,83.0,61.45
015230,대창단조,기타,6790.0,6.74,0.53,7.86,0.86,0.0,18.43,9.34,25.28,-2.44
066620,국보디자인,기타,24550.0,4.64,0.51,10.99,0.42,0.0,18.41,-1.6,2.29,4.69
086670,비엠티,기타,18620.0,9.19,1.24,13.49,0.68,0.0,18.48,18.15,25.9,7.07
083310,엘오티베큠,기타,10450.0,-23.43,0.68,0.0,0.0,0.0,18.61,9.77,13.1,-35.49
084850,아이티엠반도체,기타,8020.0,-1.94,1.75,0.0,0.0,0.0,18.19,-8.76,-11.28,-56.86
108380,대양전기공업,기타,19050.0,7.35,0.66,8.98,0.82,0.0,18.23,3.2,19.66,-39.14
128820,대성산업,기타,4025.0,-2.99,0.24,0.0,0.0,0.0,18.21,-1.95,-4.73,-44.1
003610,방림,기타,5630.0,34.33,1.0,2.91,11.8,0.0,18.08,2.55,11.26,1.44
033530,SJG세종,기타,6740.0,2.73,0.35,12.82,0.21,0.0,18.23,-2.32,24.81,-17.1
094820,일진파워,기타,12140.0,9.86,1.24,12.58,0.78,0.0,18.31,2.02,8.2,-43.8
102940,코오롱생명과학,기타,13890.0,6.94,0.31,4.47,1.55,0.0,18.18,-9.39,-66.53,-76.09
067290,JW신약,기타,3275.0,11.74,4.49,38.25,0.31,0.0,18.35,66.16,35.89,57.45
214180,헥토이노베이션,기타,14020.0,6.02,0.79,13.12,0.46,0.0,18.22,-5.21,8.85,-34.18
102260,동성케미컬,기타,3610.0,5.5,0.39,7.09,0.78,0.0,18.29,-1.77,6.33,-18.05
000140,하이트진로홀딩스,기타,7800.0,-71.56,0.31,0.0,0.0,0.0,18.1,-4.53,4.0,-15.31
318060,그래피,기타,16060.0,-13.51,8.48,0.0,0.0,0.0,17.97,-11.76,3.21,-60.49
077500,유니퀘스트,기타,8320.0,8.71,0.73,8.38,1.04,0.0,17.97,15.08,42.22,13.35
487570,HS효성,기타,48000.0,9.12,0.34,3.73,2.45,0.0,17.88,3.56,8.72,-16.52
009470,삼화전기,기타,27150.0,19.03,1.91,10.04,1.9,0.0,17.96,17.28,-0.18,-42.23
213500,한솔제지,기타,7510.0,46.07,0.26,0.56,82.27,0.0,17.87,0.13,24.34,-10.06
464080,에스오에스랩,기타,9970.0,-13.85,5.51,0.0,0.0,0.0,17.96,-3.48,13.55,-42.17
000520,삼일제약,기타,8200.0,-5.13,1.31,0.0,0.0,0.0,17.79,33.12,37.35,-12.77
419530,SAMG엔터,기타,17390.0,5.26,1.97,37.45,0.14,0.0,17.75,-13.91,-15.17,-57.33
293780,압타바이오,기타,6300.0,-10.38,3.75,0.0,0.0,0.0,17.7,6.78,57.5,-23.36
039830,오로라,기타,16480.0,8.15,0.91,11.17,0.73,0.0,17.74,-6.42,-2.25,30.38
003220,대원제약,기타,7870.0,-126.94,0.63,0.0,0.0,0.0,17.65,0.64,7.81,-28.0
036170,에이치엠넥스,기타,2860.0,16.07,1.28,7.97,2.02,0.0,17.55,20.42,-6.23,-59.26
005160,동국산업,기타,3275.0,-17.8,0.46,0.0,0.0,0.0,17.77,28.94,51.97,-10.4
002100,경농,기타,9040.0,9.47,0.61,6.44,1.47,0.0,17.65,-2.16,-1.74,-11.8
088800,에이스테크,기타,2315.0,-6.12,2.53,0.0,0.0,0.0,17.48,27.27,29.33,-53.65
264850,이랜시스,기타,5810.0,41.5,3.26,7.86,5.28,0.0,17.6,-2.35,42.58,-10.2
308430,셀비온,기타,13520.0,-20.96,5.85,0.0,0.0,0.0,17.45,2.35,-9.26,-64.37
082800,비보존 제약,기타,2905.0,-4.77,2.11,0.0,0.0,0.0,17.64,1.4,16.67,-10.89
000700,유수홀딩스,기타,6620.0,37.61,0.52,1.38,27.25,0.0,17.24,1.07,28.29,5.75
000300,DH오토넥스,기타,4200.0,37.5,4.81,12.83,2.92,0.0,17.4,0.0,0.0,0.0
230240,에치에프알,기타,13170.0,-572.61,1.2,0.0,0.0,0.0,17.53,-0.6,-27.95,-51.13
083930,아바코,기타,11880.0,6.13,0.76,12.4,0.49,0.0,17.44,1.54,10.0,-28.17
234080,JW생명과학,기타,11000.0,6.09,0.77,12.64,0.48,0.0,17.42,-2.05,0.18,-15.06
194480,데브시스터즈,기타,14200.0,16.45,0.94,5.71,2.88,0.0,17.28,-8.86,7.98,-39.83
016450,한세예스24홀딩스,기타,4295.0,-5.19,0.37,0.0,0.0,0.0,17.18,-5.5,6.58,-8.42
054210,이랜텍,기타,6820.0,7.45,0.63,8.46,0.88,0.0,17.25,-0.44,-2.43,-47.25
032940,원익,기타,9560.0,15.13,0.61,4.03,3.75,0.0,17.39,62.03,59.07,-14.49
092130,이크레더블,기타,14260.0,13.34,4.02,30.13,0.44,0.0,17.17,0.14,5.01,-6.18
475040,스트라드비젼,기타,3210.0,-2.25,5.86,0.0,0.0,0.0,17.28,6.82,-55.42,-55.42
007860,서연,기타,7380.0,3.1,0.18,5.81,0.53,0.0,17.33,-7.52,-3.78,-22.32
199820,제일일렉트릭,기타,7780.0,26.11,1.1,4.21,6.2,0.0,17.29,5.99,4.99,-38.45
405100,큐알티,기타,14070.0,59.87,1.84,3.07,19.5,0.0,17.29,18.14,15.04,-35.31
025560,미래산업,기타,6150.0,12.87,1.12,8.7,1.48,0.0,17.08,-15.29,-27.82,84.13
176750,듀켐바이오,기타,5940.0,26.05,3.42,13.13,1.98,0.0,16.92,-4.04,-6.16,-34.44
002150,도화엔지니어링,기타,5070.0,23.36,0.66,2.83,8.25,0.0,17.1,-1.17,8.22,-28.59
143160,아이디스,기타,15910.0,10.0,0.65,6.5,1.54,0.0,17.05,-1.43,13.0,-12.05
270660,에브리봇,기타,13490.0,-13.28,2.75,0.0,0.0,0.0,17.12,-5.07,29.59,-28.85
382800,지앤비에스 에코,기타,5420.0,27.24,1.46,5.36,5.08,0.0,17.25,2.26,19.38,-30.96
014710,사조씨푸드,기타,10090.0,-6.16,0.84,0.0,0.0,0.0,17.37,3.59,36.17,24.26
134580,탑코미디어,기타,3580.0,-65.09,5.42,0.0,0.0,0.0,17.65,4.07,284.95,79.99
003460,유화증권,기타,2995.0,12.48,0.41,3.29,3.79,0.0,16.98,-3.7,3.63,-16.46
274090,켄코아에어로스페이스,기타,12590.0,-10.64,1.03,0.0,0.0,0.0,17.34,24.53,12.41,-46.08
138610,나이벡,기타,14900.0,0.0,0.0,0.0,0.0,0.0,16.94,-3.87,-5.46,-46.11
049630,재영솔루텍,기타,7290.0,16.53,1.67,10.1,1.64,0.0,17.03,2.24,6.42,-50.24
149950,아바텍,기타,12280.0,21.54,1.18,5.48,3.93,0.0,16.78,37.98,20.27,-9.71
357550,석경에이티,기타,30450.0,43.75,3.76,8.59,5.09,0.0,16.61,-9.64,-13.49,-48.04
241590,화승엔터프라이즈,기타,2725.0,-5.71,0.36,0.0,0.0,0.0,16.51,-9.02,-7.94,-42.87
489460,바이오비쥬,기타,11420.0,38.32,2.77,7.23,5.3,0.0,16.85,5.74,94.55,31.42
118990,모트렉스,기타,6860.0,23.02,0.67,2.91,7.91,0.0,16.83,13.58,31.17,-24.12
245620,EDGC,기타,741.0,0.61,-0.76,-124.59,0.0,0.0,16.71,0.0,0.0,0.0
122990,와이솔,기타,6540.0,-4.35,0.59,0.0,0.0,0.0,16.77,9.55,6.34,-13.03
104480,티케이케미칼,기타,1845.0,-1.5,0.15,0.0,0.0,0.0,16.77,5.85,24.66,-24.69
038390,레드캡투어,기타,10000.0,7.06,0.83,11.76,0.6,0.0,16.72,-0.7,6.61,-9.09
012860,모베이스전자,기타,2285.0,8.4,0.68,8.1,1.04,0.0,16.73,-2.55,-5.95,-42.61
204610,티쓰리,기타,2960.0,10.76,1.61,14.96,0.72,0.0,16.49,-11.11,17.93,-17.09
388790,라이콤,기타,5450.0,0.0,0.0,0.0,0.0,0.0,16.68,33.74,12.6,-1.98
950140,잉글우드랩,기타,8270.0,6.62,1.0,15.11,0.44,0.0,16.43,-1.55,4.29,-34.42
080160,모두투어,기타,8760.0,11.42,1.72,15.06,0.76,0.0,16.56,-4.37,8.28,-24.35
086820,바이오솔루션,기타,6420.0,583.64,4.85,0.83,703.18,0.0,16.64,-12.05,8.81,-43.68
119830,아이텍,기타,6200.0,-29.38,0.84,0.0,0.0,0.0,16.45,-12.68,-6.49,-18.95
355150,코스텍시스,기타,21250.0,-91.59,6.48,0.0,0.0,0.0,16.57,6.25,-14.66,-48.86
234690,녹십자웰빙,기타,9030.0,16.01,1.42,8.87,1.8,0.0,16.22,2.15,24.38,-36.41
024800,유성티엔에스,기타,4665.0,3.15,0.29,9.21,0.34,0.0,16.43,4.25,19.46,4.83
260970,에스앤디,기타,56200.0,10.76,2.39,22.21,0.48,0.0,16.26,-1.06,27.15,-2.09
123860,아나패스,기타,13550.0,8.69,2.26,26.01,0.33,0.0,16.43,1.65,-11.44,-23.01
289080,SV인베스트먼트,기타,2705.0,-150.28,2.1,0.0,0.0,0.0,16.27,8.85,43.35,-36.8
123410,코리아에프티,기타,5840.0,3.7,0.62,16.76,0.22,0.0,16.26,3.18,17.98,-17.28
402030,코난테크놀로지,기타,12990.0,-11.15,7.75,0.0,0.0,0.0,16.26,-11.15,16.09,-39.72
000860,강남제비스코,기타,12900.0,-62.32,0.27,0.0,0.0,0.0,16.77,4.28,6.61,-27.12
372170,윤성에프앤씨,기타,20400.0,-8.5,0.92,0.0,0.0,0.0,16.28,-0.24,23.94,-42.37
474650,링크솔루션,기타,28500.0,-49.91,5.97,0.0,0.0,0.0,16.4,14.46,0.0,-55.12
068790,DMS,기타,7260.0,1.31,0.38,29.01,0.05,0.0,16.11,-4.72,55.46,-19.69
478340,나라스페이스테크놀로지,기타,14210.0,-11.9,-3.1,0.0,0.0,0.0,16.5,40.0,14.6,-61.9
101530,해태제과식품,기타,5530.0,6.91,0.48,6.95,0.99,0.0,16.1,-2.81,1.1,-15.83
032620,GC메디아이,기타,3095.0,4.37,1.11,25.4,0.17,0.0,16.16,0.81,15.49,-26.31
340450,지씨지놈,기타,6750.0,-105.47,3.99,0.0,0.0,0.0,15.96,27.12,52.89,-19.83
041920,메디아나,기타,8640.0,30.42,1.18,3.88,7.84,0.0,16.07,-3.79,-19.18,-57.12
126700,하이비젼시스템,기타,10730.0,-9.4,0.55,0.0,0.0,0.0,16.03,-8.76,9.16,-44.11
066410,버킷스튜디오,기타,1153.0,-3.57,1.21,0.0,0.0,0.0,15.96,0.0,0.0,0.0
039860,나노엔텍,기타,4200.0,89.36,1.75,1.96,45.59,0.0,16.0,9.52,18.98,-27.21
002170,SYTS,기타,54300.0,6.8,0.32,4.71,1.44,0.0,16.29,-3.21,2.65,-10.1
413630,씨피시스템,기타,4425.0,83.49,3.71,4.44,18.8,0.0,16.12,32.49,63.89,6.12
013890,지누스,기타,7310.0,-8.79,0.25,0.0,0.0,0.0,16.03,-1.22,-12.14,-42.89
119610,인터로조,기타,14070.0,14.11,1.14,8.08,1.75,0.0,16.06,1.66,-11.06,-37.61
006805,미래에셋증권우,기타,11780.0,0.0,0.0,0.0,0.0,0.0,15.85,-5.99,-21.52,-48.22
